,movie_id,averagerating,numvotes,primary_title,original_title,start_year,runtime_minutes,genres,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,Adventure,Comedy,Family,Crime,Thriller,Sport,Animation,Horror,Fantasy,Romance,Sci-Fi,Documentary,History,Music,Mystery,Drama,War,Biography,Musical,Action
1353,tt2870612,6.2,66892,"As Above, So Below","As Above, So Below",2014,93.0,"Adventure,Horror,Mystery",84,"Aug 29, 2014","As Above, So Below","$5,000,000","$21,222,315",41824066.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1354,tt2911666,7.4,449942,John Wick,John Wick,2014,101.0,"Action,Crime,Thriller",6,"Oct 24, 2014",John Wick,"$30,000,000","$43,037,835",76235001.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1355,tt2938956,5.2,36201,The Transporter Refueled,The Transporter Refueled,2015,96.0,"Action,Adventure,Crime",34,"Sep 4, 2015",The Transporter Refueled,"$22,000,000","$16,029,670",69698495.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1356,tt2939912,6.7,2290,Traffic,Traffic,2016,104.0,"Adventure,Drama,Thriller",16,"Dec 27, 2000",Traffic,"$48,000,000","$124,107,476",208300000.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1357,tt1821682,8.0,3551,Traffic,Traffic,2011,122.0,"Action,Adventure,Mystery",16,"Dec 27, 2000",Traffic,"$48,000,000","$124,107,476",208300000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1358,tt3464902,7.1,182622,The Lobster,The Lobster,2015,119.0,"Comedy,Drama,Romance",32,"Mar 25, 2016",The Lobster,"$4,500,000","$9,196,278",18019834.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1359,tt3763866,6.1,2323,Zoom,Zoom,2015,96.0,"Animation,Comedy,Drama",26,"Aug 11, 2006",Zoom,"$35,000,000","$11,989,328",12506188.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1360,tt4517738,4.0,808,Restoration,Restoration,2016,92.0,Horror,34,"Dec 29, 1995",Restoration,"$18,000,000","$4,100,000",4100000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1361,tt5301662,7.2,14419,Marshall,Marshall,2017,118.0,"Biography,Crime,Drama",7,"Oct 13, 2017",Marshall,"$12,000,000","$10,051,659",10116816.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1362,tt5314190,6.9,1225,Sgt. Stubby: An American Hero,Sgt. Stubby: An American Hero,2018,84.0,"Adventure,Animation,Family",6,"Apr 13, 2018",Sgt. Stubby: An American Hero,"$25,000,000","$3,054,285",3645957.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1363,tt5990474,7.2,10735,Columbus,Columbus,2017,104.0,Drama,93,"Aug 4, 2017",Columbus,"$700,000","$1,017,107",1110511.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1364,tt0429493,6.8,235256,The A-Team,The A-Team,2010,117.0,"Action,Adventure,Thriller",32,"Jun 11, 2010",The A-Team,"$110,000,000","$77,222,099",177241171.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1365,tt0435761,8.3,682218,Toy Story 3,Toy Story 3,2010,103.0,"Adventure,Animation,Comedy",47,"Jun 18, 2010",Toy Story 3,"$200,000,000","$415,004,880",1068879522.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1366,tt1922612,5.4,5449,Glee: The 3D Concert Movie,Glee: The 3D Concert Movie,2011,84.0,"Documentary,Music",90,"Aug 12, 2011",Glee: The 3D Concert Movie,"$9,000,000","$11,862,398",17462398.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1367,tt1924429,6.9,104951,Trance,Trance,2013,101.0,"Crime,Drama,Mystery",71,"Apr 5, 2013",Trance,"$16,000,000","$2,322,593",22594052.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1368,tt1924429,6.9,104951,Trance,Trance,2013,101.0,"Crime,Drama,Mystery",31,"Dec 31, 2012",Trance,"$950,000",$0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1369,tt1951265,6.6,379050,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,2014,123.0,"Action,Adventure,Sci-Fi",62,"Nov 21, 2014",The Hunger Games: Mockingjay - Part 1,"$125,000,000","$337,135,885",766575131.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1370,tt2039338,5.2,33752,Flatliners,Flatliners,2017,109.0,"Drama,Horror,Mystery",28,"Aug 10, 1990",Flatliners,"$26,000,000","$61,308,153",61308153.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
1371,tt2039338,5.2,33752,Flatliners,Flatliners,2017,109.0,"Drama,Horror,Mystery",11,"Sep 29, 2017",Flatliners,"$20,000,000","$16,883,115",45173738.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
1372,tt2097298,7.4,31735,"McFarland, USA","McFarland, USA",2015,129.0,"Biography,Drama,Sport",80,"Feb 20, 2015","McFarland, USA","$17,000,000","$44,480,275",45707924.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1373,tt2203939,6.0,122889,The Other Woman,The Other Woman,2014,109.0,"Comedy,Romance",2,"Apr 25, 2014",The Other Woman,"$40,000,000","$83,911,193",195111193.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1374,tt2247476,6.7,14498,When the Game Stands Tall,When the Game Stands Tall,2014,115.0,"Drama,Family,Sport",50,"Aug 22, 2014",When the Game Stands Tall,"$15,000,000","$30,127,963",30138912.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1375,tt2268016,5.6,48497,Magic Mike XXL,Magic Mike XXL,2015,115.0,"Comedy,Drama,Music",66,"Jul 1, 2015",Magic Mike XXL,"$14,500,000","$66,013,057",123660597.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1376,tt2304771,7.1,25027,Mandela: Long Walk to Freedom,Mandela: Long Walk to Freedom,2013,141.0,"Biography,Drama,History",35,"Nov 29, 2013",Mandela: Long Walk to Freedom,"$35,000,000","$8,323,085",29890402.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1377,tt2309260,4.2,17763,The Gallows,The Gallows,2015,81.0,"Horror,Mystery,Thriller",80,"Jul 10, 2015",The Gallows,"$100,000","$22,764,410",41656474.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1378,tt2347569,7.4,60026,Frances Ha,Frances Ha,2012,86.0,"Comedy,Drama,Romance",14,"May 17, 2013",Frances Ha,"$3,000,000","$4,067,398",11262769.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1379,tt2359002,7.0,3484,Daylight,Daglicht,2013,114.0,"Drama,Mystery,Thriller",95,"Dec 6, 1996",Daylight,"$80,000,000","$32,908,290",158908290.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1380,tt2361509,7.1,191494,The Intern,The Intern,2015,121.0,"Comedy,Drama",6,"Sep 25, 2015",The Intern,"$40,000,000","$75,764,672",197115710.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1381,tt2379713,6.8,352504,Spectre,Spectre,2015,148.0,"Action,Adventure,Thriller",10,"Nov 6, 2015",Spectre,"$300,000,000","$200,074,175",879620923.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1382,tt2503944,6.6,95988,Burnt,Burnt,2015,101.0,"Comedy,Drama",27,"Oct 30, 2015",Burnt,"$20,000,000","$13,651,946",36773510.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1383,tt2554274,6.5,119287,Crimson Peak,Crimson Peak,2015,119.0,"Drama,Fantasy,Horror",33,"Oct 16, 2015",Crimson Peak,"$55,000,000","$31,090,320",74966854.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
1384,tt2557478,5.6,89462,Pacific Rim: Uprising,Pacific Rim: Uprising,2018,111.0,"Action,Adventure,Sci-Fi",50,"Mar 23, 2018",Pacific Rim: Uprising,"$155,000,000","$59,874,525",290930148.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1385,tt2709768,6.5,161997,The Secret Life of Pets,The Secret Life of Pets,2016,87.0,"Adventure,Animation,Comedy",26,"Jul 8, 2016",The Secret Life of Pets,"$75,000,000","$368,384,330",886750534.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1386,tt3164256,5.5,9587,Rock the Kasbah,Rock the Kasbah,2015,106.0,"Comedy,Music,War",28,"Oct 23, 2015",Rock the Kasbah,"$15,000,000","$3,020,665",3386153.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
1387,tt3469440,5.4,612,Z Storm,Z fung bou,2014,92.0,"Action,Crime",64,"Aug 18, 2015",Z Storm,"$7,000,000",$0,2053330.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1388,tt3614530,4.1,6683,Jem and the Holograms,Jem and the Holograms,2015,118.0,"Adventure,Drama,Family",53,"Oct 23, 2015",Jem and the Holograms,"$5,000,000","$2,184,640",2368937.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1389,tt3623726,5.9,20932,Ricki and the Flash,Ricki and the Flash,2015,101.0,"Comedy,Drama,Music",95,"Aug 7, 2015",Ricki and the Flash,"$18,000,000","$26,839,498",41166033.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1390,tt7125860,7.2,25512,If Beale Street Could Talk,If Beale Street Could Talk,2018,119.0,"Drama,Romance",96,"Dec 14, 2018",If Beale Street Could Talk,"$12,000,000","$14,915,773",19859167.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1391,tt0454876,7.9,535836,Life of Pi,Life of Pi,2012,127.0,"Adventure,Drama,Fantasy",88,"Nov 21, 2012",Life of Pi,"$120,000,000","$124,987,022",620912003.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1392,tt1242432,6.3,68592,I Spit on Your Grave,I Spit on Your Grave,2010,108.0,"Horror,Thriller",37,"Oct 8, 2010",I Spit on Your Grave,"$1,750,000","$93,051",1278471.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1393,tt1262416,6.2,118779,Scream 4,Scream 4,2011,111.0,"Horror,Mystery",55,"Apr 15, 2011",Scream 4,"$40,000,000","$38,180,928",95989590.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1394,tt1288558,6.5,146399,Evil Dead,Evil Dead,2013,91.0,"Fantasy,Horror,Thriller",77,"Apr 5, 2013",Evil Dead,"$17,000,000","$54,239,856",97778356.0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1395,tt1305583,4.9,6417,Our Family Wedding,Our Family Wedding,2010,103.0,"Comedy,Romance",95,"Mar 12, 2010",Our Family Wedding,"$14,000,000","$20,255,281",21410546.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1396,tt1316616,5.8,4326,There Be Dragons,There Be Dragons,2011,122.0,"Biography,Drama,War",21,"May 6, 2011",There Be Dragons,"$36,000,000","$1,069,334",4020990.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
1397,tt1392197,4.2,13283,Marmaduke,Marmaduke,2010,87.0,"Comedy,Family",59,"Jun 4, 2010",Marmaduke,"$50,000,000","$33,644,788",89895930.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1398,tt1405500,6.1,6728,For Colored Girls,For Colored Girls,2010,133.0,Drama,67,"Nov 5, 2010",For Colored Girls,"$21,000,000","$37,729,698",38017873.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1399,tt1412386,7.3,85811,The Best Exotic Marigold Hotel,The Best Exotic Marigold Hotel,2011,124.0,"Comedy,Drama,Romance",55,"May 4, 2012",The Best Exotic Marigold Hotel,"$10,000,000","$46,383,639",134639780.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1400,tt1424381,6.4,199764,Predators,Predators,2010,107.0,"Action,Adventure,Sci-Fi",35,"Jul 9, 2010",Predators,"$40,000,000","$52,000,688",127234389.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1401,tt1454468,7.7,710018,Gravity,Gravity,2013,91.0,"Drama,Sci-Fi,Thriller",16,"Oct 4, 2013",Gravity,"$110,000,000","$274,092,705",693698673.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1402,tt1477834,7.1,263328,Aquaman,Aquaman,2018,143.0,"Action,Adventure,Fantasy",36,"Dec 21, 2018",Aquaman,"$160,000,000","$335,061,807",1146894640.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1403,tt1486193,5.6,13089,5 Days of War,5 Days of War,2011,113.0,"Action,Drama,War",47,"Aug 19, 2011",5 Days of War,"$12,000,000","$17,479",87793.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
1404,tt1524930,6.1,87582,Vacation,Vacation,2015,99.0,"Adventure,Comedy",28,"Jul 29, 2015",Vacation,"$31,000,000","$58,884,188",102306500.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1405,tt1549920,6.4,126623,The Last Stand,The Last Stand,2013,107.0,"Action,Thriller",74,"Jan 18, 2013",The Last Stand,"$30,000,000","$12,050,299",48330757.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1406,tt1560957,5.1,1244,I Want Your Money,I Want Your Money,2010,92.0,Documentary,14,"Oct 15, 2010",I Want Your Money,"$400,000","$433,588",433588.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1407,tt1564349,6.9,20746,Dolphin Tale,Dolphin Tale,2011,113.0,"Drama,Family",93,"Sep 23, 2011",Dolphin Tale,"$37,000,000","$72,286,779",96068724.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1408,tt1571249,6.8,36793,The Skeleton Twins,The Skeleton Twins,2014,93.0,"Comedy,Drama,Romance",36,"Sep 12, 2014",The Skeleton Twins,"$1,000,000","$5,284,309",5797192.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1409,tt1592873,4.4,51424,LOL,LOL,2012,97.0,"Comedy,Drama,Romance",14,"May 4, 2012",LOL,"$11,000,000",$0,10431506.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1410,tt1650043,6.6,23135,Diary of a Wimpy Kid: Rodrick Rules,Diary of a Wimpy Kid: Rodrick Rules,2011,99.0,"Comedy,Family",80,"Mar 25, 2011",Diary of a Wimpy Kid: Rodrick Rules,"$18,000,000","$52,698,535",73695194.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1411,tt1667353,5.6,79510,Mirror Mirror,Mirror Mirror,2012,106.0,"Adventure,Comedy,Drama",7,"Mar 30, 2012",Mirror Mirror,"$85,000,000","$64,935,167",173613482.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1412,tt1706593,7.1,229258,Chronicle,Chronicle,2012,84.0,"Drama,Sci-Fi,Thriller",55,"Feb 3, 2012",Chronicle,"$12,000,000","$64,575,175",123681790.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1413,tt1748122,7.8,291750,Moonrise Kingdom,Moonrise Kingdom,2012,94.0,"Adventure,Comedy,Drama",33,"May 25, 2012",Moonrise Kingdom,"$16,000,000","$45,512,466",68848446.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1414,tt1790809,6.6,228592,Pirates of the Caribbean: Dead Men Tell No Tales,Pirates of the Caribbean: Dead Men Tell No Tales,2017,129.0,"Action,Adventure,Fantasy",25,"May 26, 2017",Pirates of the Caribbean: Dead Men Tell No Tales,"$230,000,000","$172,558,876",788241137.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1415,tt1800246,6.2,92148,That Awkward Moment,That Awkward Moment,2014,94.0,"Comedy,Romance",78,"Jan 31, 2014",That Awkward Moment,"$8,000,000","$26,068,955",53068955.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1416,tt3799694,7.4,240337,The Nice Guys,The Nice Guys,2016,116.0,"Action,Comedy,Crime",56,"May 20, 2016",The Nice Guys,"$50,000,000","$36,261,763",59596747.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1417,tt3832096,3.7,7873,Cabin Fever,Cabin Fever,2016,99.0,Horror,65,"Sep 12, 2003",Cabin Fever,"$1,500,000","$21,158,188",30351664.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1418,tt4030600,4.3,17743,The Bye Bye Man,The Bye Bye Man,2017,96.0,"Drama,Fantasy,Horror",77,"Jan 13, 2017",The Bye Bye Man,"$7,400,000","$22,395,806",31187727.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
1419,tt4136084,6.8,44970,Florence Foster Jenkins,Florence Foster Jenkins,2016,111.0,"Biography,Comedy,Drama",22,"Aug 12, 2016",Florence Foster Jenkins,"$29,000,000","$27,383,770",56000339.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1420,tt4178092,7.1,123834,The Gift,The Gift,2015,108.0,"Drama,Mystery,Thriller",28,"Dec 19, 2000",The Gift,"$10,000,000","$12,008,642",44567606.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1421,tt4178092,7.1,123834,The Gift,The Gift,2015,108.0,"Drama,Mystery,Thriller",63,"Aug 7, 2015",The Gift,"$5,000,000","$43,787,265",58978477.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1422,tt4416518,3.5,1686,Shark Lake,Shark Lake,2015,92.0,"Action,Adventure,Crime",1,"Dec 1, 2015",Shark Lake,"$2,000,000",$0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1423,tt4532826,5.3,41588,Robin Hood,Robin Hood,2018,116.0,"Action,Adventure,Thriller",39,"May 14, 2010",Robin Hood,"$210,000,000","$105,487,148",322459006.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1424,tt4532826,5.3,41588,Robin Hood,Robin Hood,2018,116.0,"Action,Adventure,Thriller",9,"Nov 21, 2018",Robin Hood,"$99,000,000","$30,824,628",84747441.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1425,tt0955308,6.6,239480,Robin Hood,Robin Hood,2010,140.0,"Action,Adventure,Drama",39,"May 14, 2010",Robin Hood,"$210,000,000","$105,487,148",322459006.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1426,tt0955308,6.6,239480,Robin Hood,Robin Hood,2010,140.0,"Action,Adventure,Drama",9,"Nov 21, 2018",Robin Hood,"$99,000,000","$30,824,628",84747441.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1427,tt4638148,5.3,1115,Braid,Braid,2018,82.0,"Horror,Mystery,Thriller",48,"Feb 1, 2019",Braid,"$1,660,000",$0,80745.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1428,tt4649416,6.1,5212,Almost Christmas,Almost Christmas,2016,111.0,"Comedy,Drama",81,"Nov 11, 2016",Almost Christmas,"$17,000,000","$42,065,185",42493506.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1429,tt4846340,7.8,171131,Hidden Figures,Hidden Figures,2016,127.0,"Biography,Drama,History",64,"Dec 25, 2016",Hidden Figures,"$25,000,000","$169,607,287",231771716.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1430,tt4895740,7.4,2528,Frenzy,Abluka,2015,119.0,Drama,2,"Jun 21, 1972",Frenzy,"$3,500,000","$12,600,000",12600000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1431,tt4971344,7.0,32135,The Sisters Brothers,Les frères Sisters,2018,122.0,"Adventure,Comedy,Crime",82,"Sep 21, 2018",The Sisters Brothers,"$38,000,000","$3,143,056",13143056.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1432,tt5619332,5.5,25756,Life of the Party,Life of the Party,2018,105.0,Comedy,88,"May 11, 2018",Life of the Party,"$30,000,000","$53,059,911",65759911.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1433,tt6107548,5.9,953,Late Night,Late Night,2019,102.0,"Comedy,Drama",35,"Jun 7, 2019",Late Night,"$4,000,000","$246,305",246305.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1434,tt0435651,6.5,104999,The Giver,The Giver,2014,97.0,"Drama,Romance,Sci-Fi",2,"Aug 15, 2014",The Giver,"$25,000,000","$45,090,374",66540205.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
1435,tt0455407,6.5,104465,The Crazies,The Crazies,2010,101.0,"Horror,Thriller",36,"Feb 26, 2010",The Crazies,"$19,000,000","$39,123,589",56445534.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1436,tt0458481,6.5,140666,Sin City: A Dame to Kill For,Sin City: A Dame to Kill For,2014,102.0,"Crime,Thriller",16,"Aug 22, 2014",Sin City: A Dame to Kill For,"$65,000,000","$13,757,804",40650842.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1437,tt1013860,5.1,14120,Dylan Dog: Dead of Night,Dylan Dog: Dead of Night,2010,107.0,"Action,Comedy,Crime",90,"Apr 29, 2011",Dylan Dog: Dead of Night,"$20,000,000","$1,186,538",6093725.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1438,tt1086772,6.5,106491,Blended,Blended,2014,117.0,"Comedy,Romance",90,"May 23, 2014",Blended,"$45,000,000","$46,290,741",127990741.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1439,tt1129412,3.4,610,Circle,Circle,2010,88.0,"Horror,Thriller",69,"Aug 27, 2010",Circle,"$2,000,000","$10,024",10024.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1440,tt3118452,6.0,30645,Circle,Circle,2015,87.0,"Drama,Mystery,Sci-Fi",69,"Aug 27, 2010",Circle,"$2,000,000","$10,024",10024.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
1441,tt1230168,6.5,4319,Same Kind of Different as Me,Same Kind of Different as Me,2017,119.0,"Biography,Drama",95,"Oct 20, 2017",Same Kind of Different as Me,"$6,500,000","$6,423,605",6423605.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1442,tt1285016,7.7,568578,The Social Network,The Social Network,2010,120.0,"Biography,Drama",91,"Oct 1, 2010",The Social Network,"$40,000,000","$96,962,694",224922135.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1443,tt1321860,6.7,45173,The Beaver,The Beaver,2011,91.0,Drama,79,"May 6, 2011",The Beaver,"$21,000,000","$970,816",5046038.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1444,tt1327773,7.2,102468,Lee Daniels' The Butler,The Butler,2013,132.0,"Biography,Drama",45,"Aug 16, 2013",Lee Daniels' The Butler,"$30,000,000","$116,632,095",177025498.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1445,tt1385826,7.1,227616,The Adjustment Bureau,The Adjustment Bureau,2011,106.0,"Romance,Sci-Fi,Thriller",81,"Mar 4, 2011",The Adjustment Bureau,"$50,200,000","$62,495,645",126931325.0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
1446,tt1408101,7.7,445535,Star Trek Into Darkness,Star Trek Into Darkness,2013,132.0,"Action,Adventure,Sci-Fi",68,"May 16, 2013",Star Trek Into Darkness,"$190,000,000","$228,778,661",467381584.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1447,tt1410297,6.4,506,Beloved,O Bem Amado,2010,107.0,Comedy,65,"Oct 16, 1998",Beloved,"$53,000,000","$22,852,487",22852487.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1448,tt1815799,6.2,2138,Beloved,Les bien-aimés,2011,133.0,"Drama,Musical,Romance",65,"Oct 16, 1998",Beloved,"$53,000,000","$22,852,487",22852487.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
1449,tt1436562,6.9,191621,Rio,Rio,2011,96.0,"Adventure,Animation,Comedy",46,"Apr 15, 2011",Rio,"$90,000,000","$143,619,809",487519809.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1450,tt1500906,6.2,851,Vampires,Vampires,2010,88.0,"Comedy,Fantasy,Horror",92,"Oct 30, 1998",Vampires,"$20,000,000","$20,268,825",20268825.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1451,tt1586265,5.7,65890,What to Expect When You're Expecting,What to Expect When You're Expecting,2012,110.0,"Comedy,Drama,Romance",86,"May 18, 2012",What to Expect When You're Expecting,"$37,500,000","$41,152,203",88473016.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1452,tt1617661,5.3,166327,Jupiter Ascending,Jupiter Ascending,2015,127.0,"Action,Adventure,Sci-Fi",91,"Feb 6, 2015",Jupiter Ascending,"$179,000,000","$47,482,519",181982519.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1453,tt1628841,5.2,155344,Independence Day: Resurgence,Independence Day: Resurgence,2016,120.0,"Action,Adventure,Sci-Fi",33,"Jun 24, 2016",Independence Day: Resurgence,"$165,000,000","$103,144,286",384169424.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1454,tt1677720,7.5,301660,Ready Player One,Ready Player One,2018,140.0,"Action,Adventure,Sci-Fi",78,"Mar 29, 2018",Ready Player One,"$150,000,000","$137,690,172",579290136.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1455,tt3859304,6.0,9043,The Bronze,The Bronze,2015,100.0,"Comedy,Drama,Sport",16,"Mar 18, 2016",The Bronze,"$3,500,000","$615,816",615816.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
